persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"open to experience, conscientious, extroverted, highly antagonistic and emotionally stable",Agree,Disagree,Agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree
"open to experience, conscientious, extroverted, slightly antagonistic and emotionally stable",Agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.
"open to experience, conscientious, extroverted, antagonistic and highly emotionally stable",Agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.
"open to experience, conscientious, extroverted, antagonistic and slightly emotionally stable",Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Disagree.,Disagree.,Agree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Agree.,Disagree.,Strongly agree.
"highly open to experience, conscientious, introverted, agreeable and neurotic",Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Agree.,Agree.,Agree.
"slightly open to experience, conscientious, introverted, agreeable and neurotic",Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Agree.,Strongly agree.,Neither agree nor disagree.
"open to experience, highly conscientious, introverted, agreeable and neurotic",Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly agree.,Agree.,Agree.
"open to experience, slightly conscientious, introverted, agreeable and neurotic",Disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Strongly agree,Agree
"open to experience, conscientious, highly introverted, agreeable and neurotic",Disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Disagree,Neither agree nor disagree
"open to experience, conscientious, slightly introverted, agreeable and neurotic",Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Strongly disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree
"open to experience, conscientious, introverted, highly agreeable and neurotic",Strongly disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Agree.,Disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Agree.,Strongly agree.,Agree.
"open to experience, conscientious, introverted, slightly agreeable and neurotic",Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Strongly agree.,Agree.,Disagree.,Agree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Agree.
"open to experience, conscientious, introverted, agreeable and highly neurotic",Strongly disagree,Disagree,Agree,Strongly agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly agree,Agree
"open to experience, conscientious, introverted, agreeable and slightly neurotic",Strongly disagree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly agree.,Disagree.,Agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly agree.,Disagree.,Agree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Agree.,Agree.
"highly open to experience, conscientious, introverted, agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly disagree.,Agree.
"slightly open to experience, conscientious, introverted, agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly disagree.,Agree.
"open to experience, highly conscientious, introverted, agreeable and emotionally stable",Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Agree.
"open to experience, slightly conscientious, introverted, agreeable and emotionally stable",Disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Agree,Disagree,Strongly agree,Disagree,Agree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Disagree,Strongly disagree,Agree,Disagree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Strongly agree,Agree,Strongly disagree,Agree
"open to experience, conscientious, highly introverted, agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Strongly agree.,Agree.,Agree.,Strongly disagree.,Agree.
"open to experience, conscientious, slightly introverted, agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly disagree.,Agree.
"open to experience, conscientious, introverted, highly agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Agree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly disagree.,Agree.
"open to experience, conscientious, introverted, slightly agreeable and emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Disagree.,Disagree.,Agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Disagree.,Disagree.,Agree.,Disagree.,Agree.,Agree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly disagree.,Agree.,Agree.,Disagree.,Agree.,Strongly disagree.,Agree.
"open to experience, conscientious, introverted, agreeable and highly emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Strongly disagree.,Agree.,Agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Agree.,Agree.,Agree.,Strongly disagree.,Agree.
"open to experience, conscientious, introverted, agreeable and slightly emotionally stable",Strongly disagree.,Strongly disagree.,Agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Agree.,Strongly disagree.,Agree.,Disagree.,Agree.,Agree.,Agree.,Disagree.,Agree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Agree.,Disagree.,Agree.,Agree.,Agree.,Agree.,Disagree.,Neither agree nor disagree.
"highly open to experience, conscientious, introverted, antagonistic and neurotic",Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Agree.
"slightly open to experience, conscientious, introverted, antagonistic and neurotic",Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Agree.,Strongly agree.,Agree.
"open to experience, highly conscientious, introverted, antagonistic and neurotic",Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Agree.
"open to experience, slightly conscientious, introverted, antagonistic and neurotic",Strongly disagree.,Disagree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Disagree.,Agree.,Strongly agree.,Strongly agree.,Agree.,Neither agree nor disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Agree.,Disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Neither agree nor disagree.,Agree.,Strongly agree.,Agree.,Strongly agree.,Disagree.,Agree.,Strongly agree.,Agree.
